Date1,Date2,date,month,Value,Ind_name,units,activity,partner,location,Pcode,state,District,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TOWNSHIP_N,VillageTra,VillageWar,Longitude,Latitude
1/6/2013,1/6/2013,01/06/2013,Jan-13,83,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Let Saung Kauk,MMR012CMP020,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Hpa Yar Paung,Taung Pauk,92.982676,20.805734
1/6/2013,1/6/2013,01/06/2013,Jan-13,159,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Khaung Htoke,MMR012CMP030,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Khaung Toke,Khaung Toke (Ku Lar),93.006498,20.886998
6/6/2013,6/6/2013,06/06/2013,Jun-13,300,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Pa Rein,MMR012CMP009,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Mrauk_U,Pu Rein,Pu Rein,93.245551,20.576577
9/6/2013,9/6/2013,09/06/2013,Sep-13,145,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Aung Taing,MMR012CMP006,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Minbya,Sa Par Htar,Aung Taing,93.299485,20.480898
4/28/2013,4/28/2013,04/28/2013,Apr-13,64,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Nyaung Pin Gyi,MMR012CMP031,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Nyaung Pin Gyi,Nyaung Pin Gyi (Ku Lar),92.785706,20.335864
8/26/2013,8/26/2013,08/26/2013,Aug-13,826,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Ah Nauk Ywe,MMR012CMP016,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pein Hne Chaung,Kyauk Pyin Seik,92.985095,20.108102
1/6/2013,1/6/2013,01/06/2013,Jan-13,145,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Shwe Hlaing,MMR012CMP029,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39285,Kyauktaw,Kyauktaw,Sin Oe Chaing,Shwe Hlaing Ku Lar,92.9874,20.78332
11/29/2012,11/29/2012,11/29/2012,Nov-12,705,Complementary Kits Distributed,Kits,NFI Distribution,UNHCR,Taung Paw,MMR012CMP014,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39288,Myebon,Meybon,Ah Ngu,Pyin Taw Che,93.370038,20.037655
2/26/2013,2/26/2013,02/26/2013,Feb-13,800,Plastic Buckets Distributed,Bucket,NFI Distribution,Muslim Aid,Ohn Taw Gyi (South),MMR012CMP116,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Khaung Doke Kar,Baw Du Hpa,92.802296,20.185092
2/26/2013,2/26/2013,02/26/2013,Feb-13,50,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Bomu Ywa,MMR012CMP084,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Myo Ma (North) Ward,0,92.365794,20.819958
2/26/2013,2/26/2013,02/26/2013,Feb-13,200,Plastic Buckets Distributed,Bucket,NFI Distribution,Muslim Aid,Set Yone Su,MMR012CMP056,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39279,Sittwe (Akyab),Sittwe,Set Yon Su Ward,0,92.88032,20.148584
3/13/2013,3/13/2013,03/13/2013,Mar-13,68,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Ah Nauk Pyin,MMR012CMP032,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22165,Buthidaung,39278,Ponnagyun & Rathedaung,Rathedaung,Ah Nauk Pyin,Ah Nauk Pyin,92.781294,20.399269
3/13/2013,3/13/2013,03/13/2013,Mar-13,79,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Bomu Ywa,MMR012CMP084,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Myo Ma (North) Ward,0,92.365794,20.819958
1/2/2013,1/2/2013,01/02/2013,Jan-13,51,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Thaung Paing Nyar,MMR012CMP086,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Myo Thu Gyi,Ywar Haung,92.401294,20.824517
2/21/2013,2/21/2013,02/21/2013,Feb-13,15,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Nyaung Pin Hla,MMR012CMP082,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Urban,0,92.362197,20.824778
2/13/2013,2/13/2013,02/13/2013,Feb-13,20,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Ywa thit Kay,MMR012CMP085,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Ywar Thit Kay Ward,0,92.367853,20.825306
1/17/2013,1/17/2013,01/17/2013,Jan-13,63,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Du Than Dar,MMR012CMP088,Rakhine,Maungdaw,148,MMR,Myanmar,1862,Rakhine,22167,Maungtaw,39284,Maungdaw,Maungdaw,Than Dar,Myo Thu Gyi (Yar Zar Bi),92.443428,20.714847
9/6/2013,9/6/2013,09/06/2013,Sep-13,33,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Paik Thay,MMR012CMP001,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Kin Seik,Kin Seik,93.271642,20.377523
6/6/2013,6/6/2013,06/06/2013,Jun-13,229,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Tha Yet Oak,MMR012CMP005,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Minbya,Tha Yet Oke,Tha Yet Oke,93.258574,20.587142
10/6/2013,10/6/2013,10/06/2013,Oct-13,120,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,San Htoe Tan,MMR012CMP003,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Chaik Taung,San Htoe Tan,93.24967,20.39902
10/6/2013,10/6/2013,10/06/2013,Oct-13,214,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Tha Dar,MMR012CMP002,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,Kin Seik,Thar Dar,93.257272,20.392138
6/6/2013,6/6/2013,06/06/2013,Jun-13,365,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Yai Thei-Muslim,MMR012CMP010,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39287,Mrauk-Oo,Mrauk_U,Yin Thei,Yin Thei,93.21704,20.501758
9/6/2013,9/6/2013,09/06/2013,Sep-13,245,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Sam Ba Le,MMR012CMP008,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39286,Minbya,Minbya,San Bar Lay,Zi War,93.313628,20.407971
12/12/2013,12/12/2013,12/12/2013,Dec-13,983,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Nget Chaung,MMR012CMP017,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Pon Nar Gyi,Cha Eik,93.154552,20.073438
9/18/2013,9/18/2013,09/18/2013,Sep-13,21,Plastic Buckets Distributed,Bucket,NFI Distribution,UNHCR,Ba Wan Chaung Wa Su,MMR012CMP015,Rakhine,Sittwe,148,MMR,Myanmar,1862,Rakhine,22168,Sittwe,39289,Pauktaw,Pauktaw,Urban,Ba Wan Chaung Wa Su Ward,93.067891,20.173468
